Row ID,Order ID,Order Date,Order/quarter,OrderMonth,OrderYear,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,IsReturned,Sales,Net Sales,Quantity,Discount,Profit Margin,Profit
3006,CA-2011-148761,17/5/2011,2,5,2011,21/5/2011,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,0,"91,68","91,68",3,0,"0,5","45,84"
1453,CA-2013-133711,27/11/2013,4,11,2013,30/11/2013,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,0,"91,68","91,68",3,0,"0,5","45,84"
3023,CA-2012-123568,8/11/2012,4,11,2012,14/11/2012,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,1,"91,68",0,5,"0,2",0,"28,65"
567,CA-2014-156951,2/10/2014,4,10,2014,9/10/2014,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,0,"91,84","91,84",8,0,"0,49","45,0016"
6020,CA-2011-152422,5/10/2011,4,10,2011,10/10/2011,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,0,"91,92","73,536",5,"0,2","0,15625","11,49"
3606,CA-2014-112956,22/8/2014,3,8,2014,28/8/2014,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",0,"91,92","91,92",4,0,"0,34","31,2528"
6016,CA-2011-102652,6/4/2011,2,4,2011,12/4/2011,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1,"91,96",0,2,0,0,"15,6332"
5812,US-2012-163279,22/3/2012,1,3,2012,26/3/2012,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0,"91,96","91,96",2,0,"0,17","15,6332"
2097,US-2013-146570,16/5/2013,2,5,2013,21/5/2013,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,0,"91,96","91,96",4,0,"0,28","25,7488"
6866,US-2013-126452,22/8/2013,3,8,2013,29/8/2013,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,0,"91,96","73,568",5,"0,2","-0,28125","-20,691"
9991,CA-2014-121258,27/2/2014,1,2,2014,4/3/2014,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1,"91,96",0,2,0,0,"15,6332"
1556,CA-2014-120761,5/9/2014,3,9,2014,9/9/2014,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",0,"91,96","91,96",4,0,"0,43","39,5428"
211,CA-2014-135860,2/12/2014,4,12,2014,8/12/2014,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",0,"91,99","91,99",1,0,"0,04","3,6796"
1821,CA-2013-168956,16/2/2013,1,2,2013,20/2/2013,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,0,"92,064","18,4128",6,"0,8","-12,25","-225,5568"
3478,CA-2011-143385,31/8/2011,3,8,2011,5/9/2011,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Santa Fe,New Mexico,87505,West,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,0,"92,52","92,52",9,0,"0,2","18,504"
7378,CA-2011-132787,19/9/2011,3,9,2011,23/9/2011,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",0,"92,52","92,52",6,0,"0,27","24,9804"
475,CA-2011-144666,9/11/2011,4,11,2011,11/11/2011,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",0,"92,52","92,52",6,0,"0,27","24,9804"
9006,CA-2014-107825,19/11/2014,4,11,2014,19/11/2014,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",1,"92,52",0,6,0,0,"24,9804"
7242,CA-2014-136651,24/4/2014,2,4,2014,26/4/2014,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,1,"92,88",0,6,"0,2",0,"30,186"
9824,US-2011-164406,15/8/2011,3,8,2011,19/8/2011,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,1,"92,94",0,3,0,0,"41,823"
3021,CA-2012-123568,8/11/2012,4,11,2012,14/11/2012,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,1,"92,94",0,3,0,0,"41,823"
7148,CA-2013-139941,13/6/2013,2,6,2013,18/6/2013,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",0,"92,94","92,94",3,0,"0,45","41,823"
7032,CA-2013-145548,12/11/2013,4,11,2013,17/11/2013,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",0,"92,94","92,94",3,0,"0,27","25,0938"
1925,CA-2014-126865,6/12/2014,4,12,2014,8/12/2014,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,0,"92,94","92,94",3,0,"0,45","41,823"
8940,CA-2012-134117,17/12/2012,4,12,2012,19/12/2012,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,0,"92,96","74,368",2,"0,2","0,421875","31,374"
9521,CA-2013-101189,4/2/2013,1,2,2013,9/2/2013,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,0,"93,02","93,02",2,0,"0,04","3,7208"
3156,CA-2011-128986,3/8/2011,3,8,2011,5/8/2011,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,0,"93,024","74,4192",3,"0,2","0,453125","33,7212"
3803,CA-2013-156503,15/10/2013,4,10,2013,21/10/2013,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,0,"93,024","74,4192",3,"0,2","0,453125","33,7212"
9087,CA-2013-143406,27/9/2013,3,9,2013,1/10/2013,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,0,"93,032","18,6064",2,"0,8","-13,5","-251,1864"
218,CA-2013-130162,29/10/2013,4,10,2013,2/11/2013,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",0,"93,06","93,06",6,0,"0,28","26,0568"
5819,CA-2011-124730,26/11/2011,4,11,2011,26/11/2011,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",0,"93,15","93,15",9,0,"0,48","44,712"
8752,CA-2013-105662,6/5/2013,2,5,2013,10/5/2013,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",0,"93,248","74,5984",4,"0,2","0,421875","31,4712"
5135,CA-2014-155607,27/11/2014,4,11,2014,1/12/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10009,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,0,"93,344","74,6752",4,"0,2","0,4375","32,6704"
8007,CA-2013-139808,8/10/2013,4,10,2013,12/10/2013,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",0,"93,36","93,36",12,0,"0,01","0,9336"
6777,US-2013-152373,6/9/2013,3,9,2013,12/9/2013,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",0,"93,456","74,7648",3,"0,2","-0,234375","-17,523"
6928,CA-2013-140382,24/6/2013,2,6,2013,26/6/2013,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,0,"93,68","93,68",4,0,"0,27","25,2936"
1346,CA-2011-118339,17/3/2011,1,3,2011,24/3/2011,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,0,"93,78","93,78",2,0,"0,39","36,5742"
147,CA-2011-110072,22/10/2011,4,10,2011,28/10/2011,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",0,"93,888","75,1104",4,"0,2","0,171875","12,9096"
494,CA-2013-169166,10/5/2013,2,5,2013,15/5/2013,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,0,"93,98","93,98",2,0,"0,14","13,1572"
8328,CA-2014-103478,22/7/2014,3,7,2014,25/7/2014,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,0,"94,192","18,8384",7,"0,8","-8,75","-164,836"
2402,CA-2014-145877,2/4/2014,2,4,2014,5/4/2014,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,0,"94,2","94,2",6,0,"0,25","23,55"
8665,CA-2014-126634,31/3/2014,1,3,2014,2/4/2014,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,0,"94,2","94,2",5,0,"0,42","39,564"
4226,US-2011-102631,13/12/2011,4,12,2011,17/12/2011,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,0,"94,428","37,7712",3,"0,6","-1,125","-42,4926"
5917,US-2012-126977,17/9/2012,3,9,2012,23/9/2012,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,0,"94,6","94,6",4,0,"0,29","27,434"
9233,CA-2013-126732,3/9/2013,3,9,2013,7/9/2013,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,1,"94,68",0,9,0,0,"31,2444"
2322,CA-2012-109470,31/12/2012,4,12,2012,3/1/2013,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,0,"94,74","94,74",3,0,"0,47","44,5278"
477,CA-2011-144666,9/11/2011,4,11,2011,11/11/2011,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,0,"94,85","94,85",5,0,"0,48","45,528"
3220,US-2012-137008,2/10/2012,4,10,2012,8/10/2012,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,1,"94,85",0,5,0,0,"45,528"
9916,CA-2014-160927,30/1/2014,1,1,2014,1/2/2014,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,0,"94,85","94,85",5,0,"0,48","45,528"
2079,CA-2014-140676,13/9/2014,3,9,2014,16/9/2014,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,0,"94,85","94,85",5,0,"0,48","45,528"
2136,CA-2012-122210,30/11/2012,4,11,2012,4/12/2012,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,0,"94,92","56,952",4,"0,4","0,2777777778","15,82"
7741,CA-2011-154781,21/11/2011,4,11,2011,26/11/2011,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,0,"94,99","94,99",1,0,"0,3","28,497"
1667,CA-2013-128531,25/11/2013,4,11,2013,27/11/2013,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,0,"94,992","75,9936",2,"0,2","-0,03125","-2,3748"
5945,CA-2011-104178,25/8/2011,3,8,2011,29/8/2011,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,0,"95,1","95,1",5,0,"0,32","30,432"
2444,CA-2013-146934,23/5/2013,2,5,2013,28/5/2013,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,0,"95,1","95,1",5,0,"0,32","30,432"
5788,CA-2014-141117,3/10/2014,4,10,2014,9/10/2014,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,0,"95,144","76,1152",7,"0,2","0,140625","10,7037"
9895,US-2013-115441,26/7/2013,3,7,2013,29/7/2013,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",0,"95,2","95,2",5,0,"0,29","27,608"
6716,CA-2014-107629,15/12/2014,4,12,2014,15/12/2014,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,0,"95,232","76,1856",6,"0,2","0,328125","24,9984"
44,CA-2014-139619,20/9/2014,3,9,2014,24/9/2014,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0,"95,616","76,4928",2,"0,2","0,125","9,5616"
2725,CA-2011-153479,4/10/2011,4,10,2011,8/10/2011,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,0,"95,648","76,5184",2,"0,2","0,40625","31,0856"
6890,CA-2014-164756,19/9/2014,3,9,2014,23/9/2014,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0,"95,68","95,68",8,0,"0,28","26,7904"
3504,CA-2014-125115,11/4/2014,2,4,2014,11/4/2014,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,0,"95,736","76,5888",3,"0,2","0,265625","20,3439"
478,CA-2013-103891,13/7/2013,3,7,2013,20/7/2013,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,0,"95,76","76,608",6,"0,2","0,09375","7,182"
9445,CA-2012-104052,1/3/2012,1,3,2012,2/3/2012,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,0,"95,84","76,672",4,"0,2","0,453125","34,742"
4025,CA-2014-130764,28/10/2014,4,10,2014,29/10/2014,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,0,"95,84","76,672",4,"0,2","0,453125","34,742"
4353,CA-2014-107748,11/12/2014,4,12,2014,13/12/2014,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,0,"95,84","76,672",4,"0,2","0,453125","34,742"
1217,US-2014-118087,10/9/2014,3,9,2014,14/9/2014,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,1,"95,88",0,3,"0,2",0,"28,764"
417,CA-2014-122105,25/6/2014,2,6,2014,29/6/2014,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,0,"95,92","95,92",8,0,"0,27","25,8984"
8462,CA-2011-146500,30/8/2011,3,8,2011,4/9/2011,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,0,"95,94","95,94",3,0,"0,1","9,594"
1657,US-2014-132444,19/11/2014,4,11,2014,22/11/2014,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,0,"95,94","95,94",3,0,"0,1","9,594"
2003,CA-2014-163510,26/12/2014,4,12,2014,29/12/2014,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,0,"95,94","95,94",3,0,"0,1","9,594"
2686,CA-2013-133123,7/9/2013,3,9,2013,12/9/2013,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",0,"95,952","76,7616",3,"0,2","0,390625","29,985"
2999,CA-2011-138317,21/6/2011,2,6,2011,25/6/2011,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,0,"95,968","76,7744",4,"0,2","0,375","28,7904"
3199,CA-2011-131527,1/12/2011,4,12,2011,7/12/2011,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",0,"95,968","76,7744",4,"0,2","0,125","9,5968"
1945,CA-2013-108581,21/6/2013,2,6,2013,27/6/2013,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,0,"95,968","76,7744",4,"0,2","0,34375","26,3912"
2514,CA-2013-124506,12/11/2013,4,11,2013,18/11/2013,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,0,"95,968","76,7744",4,"0,2","0,015625","1,1996"
8987,CA-2012-123092,3/12/2012,4,12,2012,7/12/2012,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,0,"95,97","28,791",5,"0,7","-2,555555556","-73,577"
1467,CA-2011-151708,8/8/2011,3,8,2011,14/8/2011,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,0,"95,976","76,7808",3,"0,2","-0,140625","-10,7973"
101,CA-2013-158568,30/8/2013,3,8,2013,3/9/2013,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,0,"95,976","76,7808",3,"0,2","-0,140625","-10,7973"
8911,CA-2014-102610,5/11/2014,4,11,2014,9/11/2014,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,0,"95,976","76,7808",3,"0,2","0,203125","15,5961"
6936,CA-2014-137365,1/12/2014,4,12,2014,4/12/2014,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,0,"95,976","76,7808",3,"0,2","-0,140625","-10,7973"
1199,CA-2013-130946,9/4/2013,2,4,2013,13/4/2013,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,0,"95,984","67,1888",4,"0,3","-0,0612244898","-4,1136"
9654,CA-2014-161893,24/1/2014,1,1,2014,28/1/2014,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,0,"95,984","76,7872",2,"0,2","0,15625","11,998"
1010,CA-2014-135034,2/8/2014,3,8,2014,4/8/2014,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,0,"95,984","76,7872",2,"0,2","0,078125","5,999"
5939,CA-2014-122077,20/5/2014,2,5,2014,26/5/2014,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,0,"95,992","76,7936",1,"0,2","0,125","9,5992"
1365,US-2014-155425,11/11/2014,4,11,2014,12/11/2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,0,"95,994","28,7982",2,"0,7","-2,222222222","-63,996"
6200,CA-2012-149909,13/11/2012,4,11,2012,17/11/2012,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,0,"96,08","96,08",2,0,"0,48","46,1184"
4945,CA-2013-151372,6/9/2013,3,9,2013,7/9/2013,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,1,"96,08",0,2,0,0,"46,1184"
4922,CA-2014-114055,26/12/2014,4,12,2014,30/12/2014,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,0,"96,08","96,08",2,0,"0,48","46,1184"
1731,CA-2011-125136,28/9/2011,3,9,2011,3/10/2011,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,0,"96,256","77,0048",8,"0,2","0,40625","31,2832"
8686,CA-2014-137323,15/11/2014,4,11,2014,19/11/2014,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0,"96,36","96,36",6,0,"0,26","25,0536"
97,CA-2014-161018,10/11/2014,4,11,2014,12/11/2014,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,0,"96,53","96,53",7,0,"0,42","40,5426"
4256,CA-2014-163160,14/10/2014,4,10,2014,17/10/2014,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,0,"96,784","19,3568",4,"0,8","-7,5","-145,176"
8164,CA-2012-168207,2/11/2012,4,11,2012,6/11/2012,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,0,"96,96","96,96",6,0,"0,35","33,936"
